,Gender,Minor,Ethnic,Orientation,mother_edu,father_edu,Year,International,Transfer,EFL,FirstGen,STEM,GPA,HighGPA,SameEthnic,OtherEthnic,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.8,Q3.9,Q3.10,Q3.11,Q3.12,Q3.13,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18,Q3.19,Q3.20,Q3.21,Q3.22,Q3.23,Q3.24,HelpFactor,InhibitFactor,FamilyValue,Academic,SES,Belonging,Stress,Exclusion,academic,stress,GPACateg,Sleep,Missing_classes,Homework,Exercise,Office_hours
232,Female,0,Asian,Homosexual,Four-year College,Graduate or Professional Degree,Senior,0,0,1,0,1,3.83,4.33,20,10,4,3,5,5,2,5,5,1,1,1,5,1,1,1,2,2,2,5,4,4,1,1,1,5,5,5,5,5,4,#NAME?,"-Experiencing an unhealthy romantic relationship for 1.5 years
-Feeling career success pressure from peers
-Not knowing about various opportunities available to my major or prospective career path",NA,90.6,33.3,91.7,18.8,0,92.5,17.8571428571429,high,4,3,4,4,2
233,Male,0,Asian,Heterosexual,Four-year College,Four-year College,Senior,1,0,0,0,1,3.5,3.97,30,5,2,3,5,2,2,4,3,3,3,2,3,3,4,4,5,2,3,4,4,3,3,4,5,4,4,5,4,3,2,"My high school experience in USA as an international student, and my ability to make friends","My ethnic background, and my limited resource of classmates and professors",Average Value,43.8,41.7,47.2,50,75,65,67.8571428571429,low,2,3,4,2,2
234,Female,0,Asian,Heterosexual,Four-year College,Four-year College,Senior,1,1,0,0,1,3.9,3.9,10,10,3,2,5,3,3,4,5,3,3,2,5,4,5,4,4,3,2,4,4,4,2,2,3,4,5,5,4,4,3,"pressure, habits, and sleep","exams, grades, finding jobs and interns",Average Value,56.3,58.3,61.1,43.8,33.3,80,67.8571428571429,high,3,2,4,3,3
235,Male,0,Asian,Heterosexual,Graduate or Professional Degree,Four-year College,Senior,1,0,0,0,1,3.72,4,10,2,3,2,5,3,3,5,5,5,1,1,3,4,4,4,4,3,4,4,4,3,2,3,5,4,4,5,4,4,4,"Peer's helps and pressure, Professor's advice and instruction, No economical pressure",Personal Habits; Unnecessary Academic Workload; Unfamiliar Circumstance,Average Value,56.3,16.7,50,56.3,58.3,77.5,53.5714285714286,high,3,2,4,3,3
236,Male,1,Asian,Heterosexual,Four-year College,Four-year College,Senior,1,0,0,0,1,3.46,4,6,3,4,2,5,3,2,4,4,4,2,2,4,2,3,3,3,2,2,4,4,4,3,4,4,3,3,5,4,4,4,Roommates and upperclassmen advice. Spending times with friends.,My major could maybe be more focused on other programming languages. Python SQL and Git should be a prereq. This would significantly help students in finding jobs involving data.,Low Value,65.6,41.7,58.3,31.3,66.7,72.5,50,low,4,2,4,3,2
237,Female,0,Asian,Heterosexual,Four-year College,Four-year College,Senior,1,0,1,0,1,3.3,3.6,10,20,3,3,5,2,2,3,3,3,3,3,5,3,5,5,5,3,4,4,4,4,3,4,4,3,3,4,3,3,4,#NAME?,#NAME?,Low Value,40.6,66.7,44.4,62.5,66.7,62.5,82.1428571428571,low,3,3,4,2,2
238,Female,0,Asian,Heterosexual,High school or less,High school or less,Senior,1,1,0,1,1,3.1,4,10,10,3,3,5,2,3,4,3,4,2,3,5,4,3,4,4,3,3,4,4,4,4,2,5,3,3,4,3,4,3,Nice professors and helpful TAs. I have a group of people who can study with me and they help me a lot with my study. My family provides support finically and emotionally. ,The counselor at my department is not helpful.,Low Value,56.3,58.3,41.7,50,66.7,62.5,67.8571428571429,low,3,3,4,2,3
239,Female,1,Asian,Bisexual,Four-year College,Four-year College,Sophomore,1,0,0,0,0,3.9,4,6,4,4,1,5,5,3,5,5,3,3,2,2,1,2,3,4,1,1,5,5,3,1,2,5,4,5,5,4,4,4,CCLE for study,"peer pressure, irresponsible TA of a big class",High Value,71.9,33.3,77.8,18.8,41.7,85,50,high,4,2,4,4,3
240,Male,0,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,1,0,0,0,1,3.82,3.75,20,5,4,2,5,4,2,4,4,3,2,1,3,2,3,2,3,2,2,4,4,5,2,2,3,4,4,5,5,5,4,"academically: helpful professor, friends in the same major, writing center",when I don't get enough sleep,Average Value,75,25,75,31.3,33.3,85,35.7142857142857,high,4,2,4,4,2
241,Male,1,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Freshman,1,0,0,0,1,3.6,3.8,20,10,3,2,5,4,3,4,3,3,3,4,4,4,3,3,4,2,5,3,4,4,3,4,4,3,3,4,3,2,3,"Social support, understanding faculty and more personal academic/career guidance.","Non-lenient nor understanding faculty and staff; overwhelming number of students at all events, lack of support for math majors on career development and opportunities.",Low Value,50,66.7,38.9,62.5,66.7,55,64.2857142857143,high,3,2,4,4,3
242,Female,0,Asian,Heterosexual,Four-year College,Four-year College,Senior,1,0,0,0,1,3.95,4,10,5,5,1,5,5,4,3,4,3,3,2,3,4,3,3,3,2,2,4,4,3,3,2,4,3,4,4,4,3,4,Independent. because I stayed at boarding school Since 7 years old,"Language barrier, ",Low Value,59.4,41.7,58.3,31.3,50,67.5,50,high,4,2,4,4,4
243,Female,1,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,1,0,0,0,1,3.6,3.8,3,1,4,1,5,3,4,3,5,1,3,3,3,2,4,4,4,2,2,5,5,3,3,4,5,3,3,5,3,4,4,Talk to profs and friends,"Loneliness, and some profs do not provide enough help",Average Value,62.5,50,52.8,31.3,75,75,67.8571428571429,high,4,2,4,3,4
244,Female,1,Calcasian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,0,0,1,0,1,3.79,4.33,20,20,4,2,5,3,2,5,4,1,1,1,1,1,2,2,4,5,4,4,4,4,2,4,3,5,4,5,5,4,4,Support from my family and friends,"Not knowing how to truly study coming out of high school, being sheltered growing up, and drama",High Value,68.8,0,61.1,68.8,50,82.5,25,high,4,2,4,3,2
245,Female,0,Asian,Heterosexual,Four-year College,Four-year College,Senior,1,0,0,0,1,3.86,4,6,2,3,2,5,3,3,3,4,3,2,2,3,2,2,2,3,2,3,3,4,4,2,2,4,4,4,4,4,3,3,"Sleep well, eat well, study hard",Procrastination,Low Value,65.6,33.3,63.9,43.8,41.7,67.5,39.2857142857143,high,3,2,4,3,3
246,Male,1,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,0,0,1,0,1,3.96,3.99,40,10,4,3,5,3,3,4,4,3,2,4,3,2,2,1,2,3,2,4,4,5,2,2,2,4,4,4,4,4,4,"Parents: always supportive of my major and what classes I've taken. Friends: helpful study buddies, great times of destressing/relaxing together. Professors: Provided lots of great advice and helped me understand concepts I couldn't get on my own. Christian fellowship/church: Christian values guide everything I do, and having an external focus (seeking to glorify God) is crucial to not getting stuck in my own head.",Probably just my own laziness.,Average Value,81.3,50,72.2,31.3,25,77.5,32.1428571428571,high,4,3,4,3,3
247,Female,0,Calcasian,Heterosexual,High school or less,Four-year College,Freshman,0,0,1,0,1,3.6,4.475,20,15,4,1,5,3,4,5,5,1,4,2,4,2,4,3,3,1,3,5,5,4,1,2,3,5,5,5,5,5,5,"My high school was rigorous, college-path focused, and encouraged students to take many AP classes and participate in extracurricular activities. I took 11 AP classes, which I found to be more than the average number my friends took in high school. I strongly developed my planning skills and study methods, both of which I believe led to my academic success in high school and have quickly translated to my studies at UCLA. 

Coming into college, I feel that my confidence and positivity have been enhanced so that I can more easily make friends. While I love the life I have here, I still make time to call my parents and come home every two weekends to regain a sense of home where I can fully express myself after the rare emotionally frustrating times. 

Taking all of this together, I know that I have the potential to make the upcoming years in my undergraduate studies successful.","While I have already established a caring and comforting community on my residential floor, I often find myself missing out on activities that my friends do together as a result of my heavier workload (in comparison to theirs). However, I feel good staying on track with my work and ensure that I reserve time to socialize at the end of a productive day.",NA,75,58.3,83.3,25,25,97.5,57.1428571428571,high,4,2,4,3,4
248,Male,1,Others,Heterosexual,Four-year College,Four-year College,Junior,1,0,0,0,1,3.6,4,10,0,1,1,5,5,5,4,1,2,2,1,3,4,5,5,5,1,3,2,5,5,3,1,3,3,5,5,2,3,4,the goal to get into a graduate school,peer pressure,High Value,34.4,25,58.3,56.3,33.3,62.5,60.7142857142857,high,2,2,4,4,4
249,Female,0,Calcasian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,0,1,0,0,1,3.3,3.75,5,30,3,3,5,2,2,5,4,2,2,2,2,3,5,3,4,2,3,3,3,1,3,3,3,3,4,5,5,4,5,FAMILY,FAMILY,High Value,NA,25,63.9,50,50,67.5,50,low,3,3,4,2,2
250,Female,0,Latino/Hispanic,Bisexual,High school or less,High school or less,Senior,0,1,0,1,1,3.5,4.2,2,6,4,2,5,1,1,5,4,3,5,5,5,5,4,3,5,4,3,4,3,2,3,4,4,3,4,5,3,4,2,My family and friends have helped me succeed academically and emotionally. ,"Being not only a transfer student but, also a commuter student, I feel like I don't have enough time to get involved at school or seek opportunities.",Average Value,46.9,100,33.3,62.5,66.7,60,85.7142857142857,low,4,2,4,2,2
251,Female,1,Calcasian,Heterosexual,High school or less,High school or less,Freshman,1,1,1,1,1,3.6,4,10,10,5,4,1,5,4,1,1,5,2,2,1,2,1,3,1,2,3,1,1,1,2,2,1,1,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7.5,14.2857142857143,high,4,4,2,4,4
252,Female,0,Asian,Heterosexual,High school or less,Graduate or Professional Degree,Senior,1,0,0,0,1,3.71,4,60,10,3,2,5,1,2,2,1,2,2,2,4,2,3,3,4,1,4,2,4,2,2,3,4,3,4,4,4,3,2,"Getting accepted to join a competitive club has helped me get friends I like to spend time with, and comradeship. Joining social clubs of my country of origin also helped.","Lack of access to office hours. If I am very lost in a class, I don't think I have enough one-on-one time with the professor or TA who knows the material.",Low Value,37.5,41.7,55.6,56.3,50,47.5,53.5714285714286,high,3,2,4,2,2
253,Male,0,Others,Heterosexual,High school or less,High school or less,Junior,0,1,0,1,1,3.6,3.8,50,15,3,1,5,4,4,4,3,3,5,3,5,2,4,4,5,1,5,2,2,4,4,4,4,3,4,5,3,3,4,Had a difficult life growing up,Stress and anxiety ,Average Value,34.4,83.3,47.2,68.8,75,57.5,82.1428571428571,high,3,2,4,4,4
254,Male,0,Calcasian,Heterosexual,Four-year College,Graduate or Professional Degree,Sophomore,0,0,1,0,0,3.85,4.43,20,15,4,1,5,5,3,4,3,1,2,3,2,2,2,2,3,1,1,4,4,3,1,1,2,4,4,4,4,4,4,"I have a great group of family and friends that push me to succeed. In addition, I participate in an athletic program at UCLA which pushes me to always stay on top of my work.",Occasionally stress will overwhelm my production but it often encourages me to push myself harder too.,Average Value,65.6,33.3,86.1,18.8,8.3,70,32.1428571428571,high,4,2,4,4,3
255,Male,0,Asian,Heterosexual,Four-year College,Four-year College,Junior,1,0,1,0,1,3.4,4.3,10,40,4,4,4,4,2,3,2,3,4,5,5,3,2,2,4,4,4,2,2,2,4,4,4,2,2,2,2,2,2,I think it's very importnat to not be afriad to ask for help.,Too much workload.,Low Value,37.5,91.7,27.8,75,75,25,67.8571428571429,low,4,4,4,4,2
256,Male,1,Asian,Heterosexual,High school or less,High school or less,Sophomore,0,0,1,0,0,3.3,4.1,20,15,3,3,4,4,4,4,3,3,5,5,5,2,3,2,4,1,4,3,5,4,2,3,4,4,2,4,3,3,3,"The factors that have helped me succeed is the friends i've made through my hobbies(basketball, clubs, exercise, etc). Academically, there are lot of resources on classes to help me with classes. Emotionally, i support myself and cope with things by taking a break and doing things i enjoy. ","financial issues inhibit my success, due to not being able to travel to places for academic purposes because it costs too much money. Resources i seek out cost money and i dont have much of it ",Low Value,59.4,100,58.3,50,50,60,75,low,3,3,4,4,4
257,Male,0,Asian,Homosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,1,0,1,0,1,3,3.9,20,30,3,2,5,4,2,4,2,2,2,1,4,2,3,2,3,2,3,4,4,4,2,4,4,3,3,5,4,4,4,"Some of the orgs I have joined have introduced me to people that have helped me emotionally, socially and academically. ","The lack of guidance academically for individual students impeded me from choosing the right major for me until the end of my sophomore yeaar
",Average Value,62.5,33.3,58.3,37.5,58.3,67.5,42.8571428571429,low,3,2,4,4,2
258,Female,0,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,0,0,1,0,1,3.8,4.7,10,10,3,2,5,3,2,4,5,1,1,1,4,1,2,2,2,1,2,5,4,4,1,2,2,5,4,5,5,5,5,"Support from family - My family has always been emotionally and financially supportive of my education and does what they can to make sure I can succeed. 

Joining organizations - After my first year I felt like I didn’t have a solid group at UCLA. My second year I joined a professional fraternity and got the opportunity to meet more people. We spent a lot of time together during our pledge quarter and it made social life in college a lot more enjoyable. ",n/a,High Value,84.4,25,91.7,12.5,16.7,92.5,25,high,3,2,4,3,2
259,Male,1,Calcasian,Heterosexual,Four-year College,Four-year College,Junior,0,0,1,0,0,3.85,4.8,50,50,4,2,5,5,1,3,3,3,2,2,4,2,3,2,4,2,3,2,4,4,2,2,2,5,5,5,4,5,5,I think confidence is the most important factor that has allowed me succeed in all aspects of life at UCLA. It's easy to give into imposter syndrome or to simply believe you can't compete at UCLA. Confidence in myself has helped me buck those thoughts.,"Stress, anxiety, fear, and self-pity have probably inhibited my success most at UCLA. ",Average Value,59.4,41.7,77.8,56.3,25,80,42.8571428571429,high,4,2,4,4,2
260,Male,0,Asian,Heterosexual,High school or less,High school or less,Senior,0,0,0,1,1,3.99,4.26,50,10,4,2,5,3,2,4,3,3,2,2,2,4,2,2,2,2,2,4,4,4,2,2,3,4,3,4,4,4,4,"My parents, my friends, my mentors in student clubs",Sometimes I feel i can't get along with people outside of my ethnic group,Low Value,71.9,25,66.7,25,33.3,70,28.5714285714286,high,4,2,4,3,2
261,Male,1,Others,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Sophomore,0,0,1,0,1,3.531,4.6,20,20,3,2,5,3,3,5,4,1,1,2,4,2,3,3,3,1,3,3,4,2,1,1,1,5,5,5,5,5,4,"Academically: I go to office hours to ask questions and form study groups in order to ensure that I understand all the material.

Socially: This year the RAs have organized events which allowed me to meet people on my floor and make new friends.

","When I was a freshman, I had a roommate who had many annoying habits, including being very noisy (especially when I was trying to go to sleep) and taking up the majority of the space in the dorm with his stuff. This had a negative effect on the amount of sleep I got and my ability to focus. This was an obstacle to academic success and mental health.",NA,59.4,33.3,88.9,37.5,0,80,35.7142857142857,low,3,2,4,3,3
262,Female,0,Asian,Heterosexual,Two-year College,Two-year College,Senior,1,0,0,0,1,4,4,20,5,3,2,5,3,3,4,4,2,3,2,2,3,2,2,3,2,4,3,4,4,3,2,5,3,2,4,4,3,4,"My friends; Professors at my labs;
They always encourage me when I feel anxious and refer me to various resources","Since apartments near UCLA are rather expensive, I have to leave quite far away from campus and the traffic makes me tired. ",Low Value,65.6,33.3,52.8,50,58.3,62.5,42.8571428571429,high,3,2,4,3,3
263,Female,0,Asian,Heterosexual,Four-year College,Four-year College,Senior,1,0,0,0,1,3.7,4,20,10,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,My parents and friends.,Some emotional feelings like depression and anxiety.,Low Value,50,50,50,50,50,50,50,high,3,3,4,3,3
264,Female,0,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,1,1,0,0,1,3.65,3.8,20,3,3,3,5,4,3,5,4,3,3,1,4,4,4,4,4,2,2,2,4,3,4,3,4,4,4,5,4,4,3,Support from my parents and friends.,Leaving off campus. I have less chance to explore the activities on campus.,Average Value,46.9,41.7,52.8,50,66.7,67.5,60.7142857142857,high,3,3,4,4,3
265,Female,1,Calcasian,Heterosexual,Four-year College,Graduate or Professional Degree,Junior,0,0,1,0,1,3.201,5.1,3,7,4,2,5,2,1,5,4,1,2,4,5,1,4,3,5,2,4,3,2,5,1,3,2,4,5,5,4,4,5,The things that have helped me succeed are resources for both psychological and academic hardships. Having a community of people that don't foster competition and rather hope to see you succeed in your own right gives me motivation and confidence in myself despite the academic rigor of UCLA.,"Having clinical anxiety and depression has been a major barrier to doing well at UCLA. I'm also a firm believer that intelligence is fixed, not in the sense that people cannot learn new or challenging things, but the ease of which someone learns something new and can apply it to real-life circumstances is a static thing. For example, challenges in STEM classes can be persistent no matter how hard you may study, it is still common not to do well. In this sense, if one doesn't have the cognitive ability to understand a subject, the amount of work they put in is irrelevant.",NA,50,66.7,75,62.5,25,77.5,64.2857142857143,low,4,2,4,2,2
